average_star,ceo_star,company_class,company_employee,company_industry,company_name,company_sales,company_year,culture_star,life_star,opportunity_star,salary_star,salary_고졸,salary_과장,salary_대리,salary_대졸2,salary_대졸4,salary_주임,salary_차장
3.3,3.2,,,응용 소프트웨어 개발 및 공급업,(주)카카오브이엑스,,,3.4,3.6,2.8,2.9,2416,5368,4449,2755,3104,3715,6376
4.2,4.4,,,응용 소프트웨어 개발 및 공급업,(주)당근마켓,,,4.2,3.7,4.2,4.4,3387,7524,6236,3861,4351,5208,8937
3.2,2.6,대기업,450,응용 소프트웨어 개발 및 공급업,(주)카카오엔터테인먼트,34296589,12,3.2,3.2,2.8,2.9,2954,6563,5439,3368,3795,4542,7795
2.6,2.4,,,응용 소프트웨어 개발 및 공급업,(주)디케이테크인,,,3.2,3.4,2.3,2.2,2148,4773,3955,2449,2760,3304,5669
3.2,2.7,,,응용 소프트웨어 개발 및 공급업,(주)다나와,,,3.0,4.0,2.7,2.7,2144,4762,3947,2444,2754,3296,5657
3.3,2.8,,,응용 소프트웨어 개발 및 공급업,(주)마이다스아이티,,,3.1,2.3,3.5,3.8,3581,7955,6592,4082,4600,5506,9449
2.4,1.8,,,컴퓨터 프로그래밍 서비스업,(주)더존비즈온,,,2.3,2.3,2.7,2.2,2526,5611,4649,2879,3245,3883,6664
3.5,2.6,,,응용 소프트웨어 개발 및 공급업,현대오토에버(주),,,3.3,3.7,3.0,3.7,3580,7953,6590,4081,4599,5504,9445
3.2,3.1,스타트업,311,응용 소프트웨어 개발 및 공급업,(주)카카오스타일,4002154,10,3.3,3.5,2.9,3.4,2837,6303,5223,3234,3645,4362,7486
3.6,3.3,스타트업,926,응용 소프트웨어 개발 및 공급업,(주)우아한형제들,19516004,11,3.8,3.3,3.2,3.7,3208,7127,5906,3658,4122,4933,8465
average_star,ceo_star,company_class,company_employee,company_industry,company_name,company_sales,company_year,culture_star,life_star,opportunity_star,salary_star,salary_고졸,salary_과장,salary_대리,salary_대졸2,salary_대졸4,salary_주임,salary_차장
3.2,2.6,대기업,450,응용 소프트웨어 개발 및 공급업,(주)카카오엔터테인먼트,34296589,12,3.2,3.2,2.8,2.9,2954,6563,5439,3368,3795,4542,7795
average_star,ceo_star,company_class,company_employee,company_industry,company_name,company_sales,company_year,culture_star,life_star,opportunity_star,salary_star,salary_고졸,salary_과장,salary_대리,salary_대졸2,salary_대졸4,salary_주임,salary_차장
3.2,2.6,대기업,450,응용 소프트웨어 개발 및 공급업,(주)카카오엔터테인먼트,34296589,12,3.2,3.2,2.8,2.9,2954,6563,5439,3368,3795,4542,7795
average_star,ceo_star,company_class,company_employee,company_industry,company_name,company_sales,company_year,culture_star,life_star,opportunity_star,page,salary_star,salary_고졸,salary_과장,salary_대리,salary_대졸2,salary_대졸4,salary_주임,salary_차장
3.2,2.6,대기업,450,응용 소프트웨어 개발 및 공급업,(주)카카오엔터테인먼트,34296589,12,3.2,3.2,2.8,1,2.9,2954,6563,5439,3368,3795,4542,7795
2.0,1.9,중소기업,13,응용 소프트웨어 개발 및 공급업,(주)제니드,102462,14,2021-09-13 09:02:28,2.1,2.1,1.7,508,1.9,2076,4613,3823,2367,2668,3192,5479
2.5,1.5,,,컴퓨터 프로그래밍 서비스업,(주)오에스랩,,,2021-09-13 09:06:59,1.5,3.5,5.0,511,5.0,1741,3867,3205,1984,2236,2677,4594
1.0,1.5,,,응용 소프트웨어 개발 및 공급업,(주)인플라이,,,2021-09-13 09:07:00,1.6,2.3,2.6,510,1.6,,,,,,,
3.3,3.3,중소기업,2,응용 소프트웨어 개발 및 공급업,엘더트리(주),85766,10,2021-09-13 09:07:00,2.5,4.0,3.3,510,2.5,1501,3335,2763,1711,1928,2308,3961
3.0,2.6,중소기업,9,응용 소프트웨어 개발 및 공급업,(주)누리빌,23171,10,2021-09-13 09:07:00,2.1,3.4,3.0,510,2.6,2266,5034,4171,2583,2911,3484,5979
3.0,3.7,중소기업,14,응용 소프트웨어 개발 및 공급업,브릿지미디어솔루션즈(주),166827,8,2021-09-13 09:07:00,3.3,3.3,2.7,510,3.3,2007,4459,3695,2289,2579,3087,5297
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,(주)그로스핏,,,2021-09-13 09:07:09,0.0,0.0,0.0,511,0.0,,,,,,,
2.8,2.8,중소기업,20,컴퓨터 프로그래밍 서비스업,(주)피싱트리,86406,17,2021-09-13 09:07:09,2.3,2.6,2.7,511,2.4,2364,5251,4352,2695,3037,3634,6237
2.0,1.0,중소기업,1,응용 소프트웨어 개발 및 공급업,(주)글로벌몬스터,441834,5,2021-09-13 09:11:06,2.0,4.0,1.0,512,3.0,,,,,,,
4.0,4.0,중소기업,11,응용 소프트웨어 개발 및 공급업,(주)라이브애플리케이션,292555,12,2021-09-13 09:11:06,4.0,4.0,4.0,510,4.0,2536,5634,4668,2891,3258,3899,6691
1.5,1.0,중소기업,7,응용 소프트웨어 개발 및 공급업,(주)린치핀,78783,5,2021-09-13 09:12:15,1.0,2.5,2.0,510,2.0,1889,4197,3478,2154,2427,2905,4985
3.7,3.0,스타트업,12,응용 소프트웨어 개발 및 공급업,한국스마트인증(주),24292,7,2021-09-13 09:12:32,3.7,3.3,4.0,512,3.7,2572,5715,4736,2933,3305,3955,6788
2.0,1.0,,,응용 소프트웨어 개발 및 공급업,(주)도플소프트,,,2021-09-13 09:12:32,1.0,1.0,1.0,512,1.0,,,,,,,
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,패스트비코리아(주),,,2021-09-13 09:12:32,0.0,0.0,0.0,511,0.0,2515,5587,4630,2867,3231,3867,6636
2.1,1.5,중소기업,45,응용 소프트웨어 개발 및 공급업,(주)이커머스테크,314802,22,2021-09-13 09:12:33,1.8,2.7,2.1,511,1.6,2213,4916,4074,2523,2843,3403,5839
3.0,2.0,,,응용 소프트웨어 개발 및 공급업,(주)구스통,,,2021-09-13 09:12:51,4.0,4.0,2.0,512,4.0,1505,3345,2771,1716,1934,2315,3972
2.7,2.3,중소기업,12,응용 소프트웨어 개발 및 공급업,(주)동화인포텍,313949,11,2021-09-13 09:12:51,2.3,3.0,2.3,512,2.0,2076,4613,3822,2367,2667,3192,5479
2.3,2.1,,,응용 소프트웨어 개발 및 공급업,(주)장원커뮤니케이션,,,2021-09-13 09:12:52,2.3,3.3,2.3,512,1.9,1930,4287,3552,2200,2479,2967,5092
4.0,4.0,중소기업,8,응용 소프트웨어 개발 및 공급업,스마트케어웍스(주),32919,12,2021-09-13 09:17:51,4.0,4.0,4.0,508,4.0,2352,5225,4330,2681,3022,3616,6206
3.2,2.7,중소기업,17,응용 소프트웨어 개발 및 공급업,(주)소프트이천,883981,22,2021-09-13 09:18:24,2.8,3.8,3.5,511,2.7,,,,,,,
2.8,2.5,,,컴퓨터 프로그래밍 서비스업,(주)트리프리,,,2021-09-13 09:20:23,2.6,2.6,3.1,511,2.9,,,,,,,
4.0,4.0,중소기업,13,응용 소프트웨어 개발 및 공급업,(주)에이직스,28034,5,2021-09-13 09:23:14,4.0,5.0,4.0,514,4.0,1882,4181,3465,2146,2418,2894,4966
2.9,3.3,스타트업,6,응용 소프트웨어 개발 및 공급업,(주)나우픽,188318,6,2021-09-13 09:23:14,3.0,3.4,2.9,514,2.6,2124,4717,3909,2421,2728,3265,5603
4.2,4.4,중소기업,29,응용 소프트웨어 개발 및 공급업,(주)이솔테크,184778,22,2021-09-13 09:23:15,4.2,4.6,4.2,514,3.8,2598,5772,4783,2962,3338,3994,6855
2.1,2.0,,,응용 소프트웨어 개발 및 공급업,(주)크리콜투,,,2021-09-13 09:23:15,2.0,2.1,2.6,514,2.0,2406,5345,4429,2743,3091,3699,6348
2.7,2.4,중소기업,10,응용 소프트웨어 개발 및 공급업,(주)바로네트웍스,666973,9,2021-09-13 09:23:34,2.6,2.8,2.4,515,2.3,1802,4004,3318,2054,2315,2771,4755
1.4,1.5,중소기업,25,응용 소프트웨어 개발 및 공급업,(주)한빛인포텍,159708,21,2021-09-13 09:23:34,1.3,1.4,1.4,515,1.1,1848,4106,3402,2107,2374,2841,4877
2.5,1.9,중소기업,15,응용 소프트웨어 개발 및 공급업,(주)클로닉스,284324,18,2021-09-13 09:23:34,3.5,2.3,2.3,515,2.3,2372,5270,4367,2704,3047,3647,6259
2.7,2.3,중소기업,30,응용 소프트웨어 개발 및 공급업,(주)나인에스티,182016,17,2021-09-13 09:23:35,2.5,3.3,2.5,515,1.8,2429,5396,4471,2769,3120,3734,6409
2.9,2.9,중소기업,43,응용 소프트웨어 개발 및 공급업,(주)더블체인,346512,8,2021-09-13 09:23:35,2.9,3.9,2.8,515,3.0,3323,7383,6118,3789,4269,5110,8769
2.6,3.0,중소기업,11,응용 소프트웨어 개발 및 공급업,(주)소프트잼,162712,13,2021-09-13 09:24:09,2.9,3.4,2.6,515,1.9,2372,5270,4368,2704,3048,3647,6260
4.0,2.0,,,응용 소프트웨어 개발 및 공급업,(주)베스트일레븐,,,2021-09-13 09:24:10,3.0,2.0,2.0,515,2.0,1648,3660,3033,1878,2117,2533,4348
3.3,2.8,,,응용 소프트웨어 개발 및 공급업,(주)컴퍼니닷컴,,,2021-09-13 09:24:10,3.5,3.2,3.3,515,3.0,1534,3410,2825,1749,1971,2360,4050
5.0,5.0,,,응용 소프트웨어 개발 및 공급업,(주)노타코리아,,,2021-09-13 09:24:10,5.0,4.0,5.0,514,4.0,1799,3998,3312,2051,2311,2767,4748
2.4,2.1,,,httpwwwmobininccom,(주)모빈,,,2021-09-13 09:24:55,2.2,3.0,2.5,511,1.9,,,,,,,
2.8,2.6,,,컴퓨터 프로그래밍 서비스업,(주)비젼시스,,,2021-09-13 09:25:56,2.6,2.0,3.1,512,3.6,1963,4361,3614,2238,2522,3018,5180
5.0,5.0,중소기업,10,응용 소프트웨어 개발 및 공급업,(주)릴레이브랜드,24650,4,2021-09-13 09:27:37,5.0,5.0,5.0,513,5.0,2220,4933,4087,2531,2852,3414,5859
3.1,3.0,중소기업,17,응용 소프트웨어 개발 및 공급업,(주)에스제이소프트텍,155532,13,2021-09-13 09:28:04,3.4,2.6,3.2,513,2.7,1988,4416,3659,2266,2553,3056,5245
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,소프트시티(주),,,2021-09-13 09:28:04,0.0,0.0,0.0,513,0.0,,,,,,,
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,(주)와이엘솔루션,,,2021-09-13 09:34:13,0.0,0.0,0.0,516,0.0,2163,4806,3982,2466,2779,3326,5708
4.8,4.6,중소기업,4,응용 소프트웨어 개발 및 공급업,트윈워드(주),13627,10,2021-09-13 09:35:37,5.0,4.8,3.8,517,4.2,2342,5204,4312,2670,3009,3602,6181
4.0,4.0,,,응용 소프트웨어 개발 및 공급업,(주)디에이씨테크,,,2021-09-13 09:35:37,5.0,4.5,4.0,517,3.5,2025,4500,3729,2309,2602,3114,5345
1.0,1.0,중소기업,52,응용 소프트웨어 개발 및 공급업,(주)지벡소프트,223841,7,2021-09-13 09:37:10,1.0,3.0,1.0,518,1.0,2003,4449,3687,2283,2573,3079,5285
1.5,1.0,중소기업,6,응용 소프트웨어 개발 및 공급업,(주)디오네스,123597,6,2021-09-13 09:37:11,2.0,2.0,2.5,517,1.5,3023,6717,5566,3447,3884,4649,7977
0.0,0.0,중소기업,22,응용 소프트웨어 개발 및 공급업,(주)엔삼,759592,16,2021-09-13 09:37:44,0.0,0.0,0.0,518,0.0,2403,5339,4425,2740,3088,3695,6342
4.0,3.0,,,응용 소프트웨어 개발 및 공급업,(주)신우티엔에스,,,2021-09-13 09:37:44,3.0,3.0,4.0,518,4.0,1874,4163,3449,2136,2407,2881,4944
0.0,0.0,중소기업,18,응용 소프트웨어 개발 및 공급업,(주)엠오에스에이,42911,19,2021-09-13 09:37:44,0.0,0.0,0.0,518,0.0,2392,5313,4403,2726,3072,3677,6310
0.0,0.0,중소기업,15,응용 소프트웨어 개발 및 공급업,(주)원스인터랙티브,87550,9,2021-09-13 09:37:44,0.0,0.0,0.0,518,0.0,1994,4431,3672,2274,2562,3067,5263
1.8,1.4,중소기업,33,응용 소프트웨어 개발 및 공급업,(주)이컴라인,119447,24,2021-09-13 09:38:13,1.4,1.6,2.0,517,1.6,,,,,,,
3.7,2.7,중소기업,19,응용 소프트웨어 개발 및 공급업,(주)유탑소프트,149387,14,2021-09-13 09:38:13,4.3,4.7,3.0,517,2.7,2239,4974,4122,2552,2876,3442,5908
1.9,1.8,,,정성근,(주)비주얼라이트,,,2021-09-13 09:38:13,2.3,1.9,2.3,516,1.8,2115,4698,3893,2411,2717,3252,5580
3.3,2.9,,,응용 소프트웨어 개발 및 공급업,아이작에스엔씨(주),,,2021-09-13 09:38:14,3.0,3.9,2.7,516,2.0,1815,4032,3341,2069,2332,2791,4789
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,(주)몰가드,,,2021-09-13 09:38:14,0.0,0.0,0.0,516,0.0,,,,,,,
0.0,0.0,,,솔루션SIERPCRM,디케이랩,,,2021-09-13 09:38:53,0.0,0.0,0.0,517,0.0,,,,,,,
3.4,2.9,,,응용 소프트웨어 개발 및 공급업,(주)스프리,,,2021-09-13 09:39:57,3.4,3.5,3.1,518,3.3,2179,4841,4012,2484,2799,3350,5750
1.3,1.3,중소기업,14,응용 소프트웨어 개발 및 공급업,(주)울타리정보통신,256149,23,2021-09-13 09:39:57,1.0,1.3,2.7,518,1.7,2130,4730,3920,2428,2736,3274,5619
1.9,1.6,,,응용 소프트웨어 개발 및 공급업,아이엔테크(주),,,2021-09-13 09:40:43,1.4,1.8,1.6,518,2.6,2801,6222,5156,3193,3599,4307,7391
3.0,3.0,,,응용 소프트웨어 개발 및 공급업,케이티비솔루션(주),,,2021-09-13 09:41:01,3.0,3.0,4.0,517,3.0,,,,,,,
0.0,0.0,중소기업,7,응용 소프트웨어 개발 및 공급업,솔루션앤서비스(주),236356,24,2021-09-13 09:41:02,0.0,0.0,0.0,518,0.0,3028,6726,5574,3452,3890,4655,7989
2.0,1.5,중소기업,13,응용 소프트웨어 개발 및 공급업,(주)나우테스테크놀러지,102707,19,2021-09-13 09:41:02,3.0,2.0,2.5,518,2.5,,,,,,,
1.7,2.7,중소기업,16,응용 소프트웨어 개발 및 공급업,(주)마움,174902,6,2021-09-13 09:41:02,3.3,1.3,2.0,515,2.0,1986,4413,3657,2265,2552,3054,5242
2.7,2.3,중소기업,8,응용 소프트웨어 개발 및 공급업,(주)재신정보,175121,20,2021-09-13 09:41:02,2.0,2.7,1.7,513,2.3,2559,5686,4712,2918,3288,3935,6754
2.3,2.1,중소기업,31,응용 소프트웨어 개발 및 공급업,(주)지투이정보기술,114398,22,2021-09-13 09:41:17,2.4,2.5,2.8,513,1.9,,,,,,,
0.0,0.0,중소기업,7,응용 소프트웨어 개발 및 공급업,(주)이노튜브,213034,15,2021-09-13 09:41:17,0.0,0.0,0.0,513,0.0,3036,6745,5589,3461,3900,4668,8010
3.1,2.7,중소기업,4,응용 소프트웨어 개발 및 공급업,젠앤벤처스(주),31088,19,2021-09-13 10:00:00,3.3,3.0,3.0,522,2.6,4388,9747,8077,5002,5637,6746,11577
2.8,2.3,중소기업,2,응용 소프트웨어 개발 및 공급업,(주)선방,45069,6,2021-09-13 10:00:41,2.5,2.7,2.5,522,2.9,1646,3658,3031,1877,2115,2532,4345
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,(주)세이글로벌,,,2021-09-13 10:02:35,0.0,0.0,0.0,526,0.0,1355,3011,2495,1545,1741,2084,3577
2.0,2.1,,,응용 소프트웨어 개발 및 공급업,(주)에코인사이트글로벌,,,2021-09-13 10:02:35,2.7,3.3,2.1,526,1.4,2246,4988,4133,2560,2885,3452,5925
2.5,2.3,,,응용 소프트웨어 개발 및 공급업,(주)레클,,,2021-09-13 10:04:09,2.7,2.8,2.5,527,2.3,2160,4799,3977,2463,2775,3321,5700
2.4,2.0,중소기업,14,응용 소프트웨어 개발 및 공급업,(주)솔비텍,12898,11,2021-09-13 10:04:09,2.6,2.4,2.5,527,2.0,2030,4509,3737,2314,2607,3121,5356
2.6,2.3,,,응용 소프트웨어 개발 및 공급업,컨시(주),,,2021-09-13 10:04:09,2.6,2.5,2.5,522,2.7,,,,,,,
2.0,2.0,중소기업,30,응용 소프트웨어 개발 및 공급업,(주)엘리스라디오,61891,9,2021-09-13 10:04:56,3.0,3.0,3.0,527,2.0,1809,4019,3330,2062,2324,2781,4773
2.0,1.7,,,응용 소프트웨어 개발 및 공급업,(주)미니룩,,,2021-09-13 10:04:57,2.0,2.0,2.3,528,2.0,1902,4226,3502,2169,2444,2925,5020
4.6,4.8,중소기업,31,응용 소프트웨어 개발 및 공급업,(주)아이씨엔아이티,248957,21,2021-09-13 10:05:24,4.8,4.6,3.6,527,3.6,2807,6236,5167,3200,3606,4316,7407
4.0,3.0,중소기업,6,응용 소프트웨어 개발 및 공급업,(주)이루엔,64897,11,2021-09-13 10:05:24,3.5,4.0,4.0,527,3.0,,,,,,,
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,(주)지인소프트솔루션,,,2021-09-13 10:05:24,0.0,0.0,0.0,527,0.0,2717,6037,5003,3098,3491,4178,7170
4.0,5.0,중소기업,8,응용 소프트웨어 개발 및 공급업,(주)오로라디자인랩,113648,15,2021-09-13 10:05:24,5.0,5.0,5.0,527,3.0,2110,4686,3883,2405,2710,3243,5566
3.6,3.0,,,응용 소프트웨어 개발 및 공급업,데이터텍,,,2021-09-13 10:05:25,3.0,2.8,4.0,527,3.0,,,,,,,
0.0,0.0,중소기업,3,응용 소프트웨어 개발 및 공급업,(주)엠케이원,51687,6,2021-09-13 10:05:25,0.0,0.0,0.0,528,0.0,2405,5342,4427,2742,3089,3697,6346
2.8,2.2,,,응용 소프트웨어 개발 및 공급업,(주)씨앤이정보,,,2021-09-13 10:05:25,2.4,2.6,2.8,522,2.2,3014,6695,5548,3436,3872,4634,7952
3.0,2.4,,,응용 소프트웨어 개발 및 공급업,(주)아이펀팩토리,,,2021-09-13 10:05:42,2.6,3.8,3.2,520,4.4,,,,,,,
1.0,1.0,,,응용 소프트웨어 개발 및 공급업,(주)이에스에이파트너스,,,2021-09-13 10:06:35,1.0,3.0,1.0,520,1.0,1845,4099,3397,2103,2370,2837,4869
2.6,2.5,,,솔루션SIERPCRM,엠소프트,,,2021-09-13 10:09:00,2.5,2.5,2.8,521,2.3,,,,,,,
2.0,1.7,,,응용 소프트웨어 개발 및 공급업,(주)키돕,,,2021-09-13 10:09:00,2.0,2.5,2.0,521,1.8,1757,3903,3234,2003,2257,2701,4635
2.3,2.1,,,응용 소프트웨어 개발 및 공급업,(주)디라인,,,2021-09-13 10:09:01,2.0,1.8,2.7,521,2.6,2152,4780,3961,2453,2764,3308,5678
2.6,2.0,,,응용 소프트웨어 개발 및 공급업,(주)템퍼스,,,2021-09-13 10:12:46,2.3,1.7,2.9,521,2.9,1721,3823,3168,1962,2210,2646,4540
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,병원과컴퓨터(주),,,2021-09-13 10:12:46,0.0,0.0,0.0,527,0.0,2441,5423,4494,2783,3136,3753,6441
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,(주)미디어토마토,,,2021-09-13 10:12:52,0.0,0.0,0.0,521,0.0,2549,5664,4693,2906,3275,3920,6727
1.5,2.0,,,응용 소프트웨어 개발 및 공급업,(주)울림인터렉티브,,,2021-09-13 10:12:53,2.5,3.0,2.0,526,1.0,1894,4209,3488,2160,2434,2913,4999
2.3,2.0,,,응용 소프트웨어 개발 및 공급업,비즈코리아,,,2021-09-13 10:12:53,2.4,1.9,2.7,526,2.4,,,,,,,
3.4,3.2,중소기업,9,응용 소프트웨어 개발 및 공급업,(주)에스지아이코리아,361053,20,2021-09-13 10:13:53,3.4,4.0,3.8,526,3.4,2614,5808,4813,2980,3358,4019,6898
1.3,1.0,중소기업,7,응용 소프트웨어 개발 및 공급업,(주)이피엠솔루션즈,176381,18,2021-09-13 10:13:54,2.3,1.8,2.0,519,1.5,2064,4585,3800,2353,2652,3174,5446
1.8,1.7,중소기업,3,응용 소프트웨어 개발 및 공급업,(주)니즈,48,3,2021-09-13 10:14:18,1.8,2.8,1.6,528,1.6,1780,3954,3277,2029,2287,2737,4697
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,(주)부에노스,,,2021-09-13 10:14:19,0.0,0.0,0.0,528,0.0,,,,,,,
4.0,5.0,중소기업,11,응용 소프트웨어 개발 및 공급업,(주)아이엔아이소프트,4603,7,2021-09-13 10:14:19,5.0,5.0,3.0,526,2.3,2399,5329,4416,2735,3082,3688,6330
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,(주)라스윈,,,2021-09-13 10:14:19,0.0,0.0,0.0,526,0.0,,,,,,,
5.0,5.0,중소기업,5,응용 소프트웨어 개발 및 공급업,(주)시드소프트,61426,6,2021-09-13 10:14:19,5.0,4.0,5.0,526,4.0,3603,8003,6632,4107,4628,5539,9506
3.3,3.1,중소기업,3,응용 소프트웨어 개발 및 공급업,(주)어픽,33645,6,2021-09-13 10:14:54,3.6,3.6,3.3,528,2.7,1504,3342,2769,1715,1932,2313,3969
2.6,2.8,,,응용 소프트웨어 개발 및 공급업,(주)컨설트인사이드,,,2021-09-13 10:22:59,3.5,3.0,3.3,529,2.4,1368,3039,2518,1560,1757,2103,3610
1.8,1.0,중소기업,14,응용 소프트웨어 개발 및 공급업,(주)플로소프트,116053,15,2021-09-13 10:23:55,2.0,2.0,2.5,530,1.3,2622,5825,4827,2990,3369,4032,6919
2.4,2.0,,,응용 소프트웨어 개발 및 공급업,조이소프트,,,2021-09-13 10:23:55,3.0,2.8,3.2,530,1.4,,,,,,,
1.8,1.8,중소기업,20,응용 소프트웨어 개발 및 공급업,(주)세파테크놀로지,364671,13,2021-09-13 10:25:13,2.0,2.8,1.4,530,1.6,2387,5302,4394,2721,3066,3670,6298
2.5,2.3,중소기업,29,응용 소프트웨어 개발 및 공급업,(주)가산,235298,12,2021-09-13 10:25:14,2.7,3.0,2.3,530,2.5,2369,5263,4362,2701,3044,3643,6251
2.2,2.1,중소기업,31,응용 소프트웨어 개발 및 공급업,모젼스랩(주),506168,18,2021-09-13 10:26:08,2.7,2.4,2.5,530,2.1,,,,,,,
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,(주)레이모웍스,,,2021-09-13 10:26:09,0.0,0.0,0.0,530,0.0,,,,,,,
4.0,3.4,중소기업,25,응용 소프트웨어 개발 및 공급업,(주)씨앤피에스,523430,21,2021-09-13 10:26:09,3.9,3.6,3.6,530,3.3,2835,6299,5220,3232,3643,4360,7481
2.7,3.0,중소기업,29,응용 소프트웨어 개발 및 공급업,(주)페이프로,63487,4,2021-09-13 10:26:09,2.5,3.3,3.2,530,3.5,2238,4971,4119,2551,2875,3440,5905
2.0,1.5,,,응용 소프트웨어 개발 및 공급업,(주)네오데이즈,,,2021-09-13 10:28:19,1.8,2.0,2.3,533,1.5,1532,3403,2820,1746,1968,2355,4042
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,(주)다윈테크,,,2021-09-13 10:28:19,0.0,0.0,0.0,533,0.0,1979,4397,3644,2256,2543,3043,5222
2.0,3.0,중소기업,9,응용 소프트웨어 개발 및 공급업,큐빅아이엔씨(주),57647,11,2021-09-13 10:29:03,2.5,1.5,1.5,532,1.0,1422,3160,2619,1621,1827,2187,3753
3.7,4.0,,,응용 소프트웨어 개발 및 공급업,(주)에스투피테크,,,2021-09-13 10:29:03,4.0,3.7,3.0,533,2.7,1565,3477,2881,1784,2010,2406,4129
2.5,2.3,,,컴퓨터 프로그래밍 서비스업,(주)두잇,,,2021-09-13 10:29:04,2.6,2.8,2.5,533,1.9,1695,3765,3120,1932,2177,2606,4472
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,(주)엠클릭시스템,,,2021-09-13 10:29:04,0.0,0.0,0.0,533,0.0,2554,5673,4702,2912,3281,3927,6738
3.0,2.0,스타트업,8,응용 소프트웨어 개발 및 공급업,예스튜디오(주),3656,10,2021-09-13 10:29:04,4.0,4.0,3.5,532,3.5,2236,4968,4117,2549,2873,3438,5901
0.0,0.0,중소기업,4,응용 소프트웨어 개발 및 공급업,브레이너컨설턴시(주),155024,12,2021-09-13 10:29:04,0.0,0.0,0.0,532,0.0,1996,4435,3675,2276,2565,3069,5268
4.0,3.0,,,응용 소프트웨어 개발 및 공급업,(주)옐로나이프,,,2021-09-13 10:31:40,5.0,4.0,4.0,532,3.0,,,,,,,
0.0,0.0,,,응용 소프트웨어 개발 및 공급업,(주)아로텍,,,2021-09-13 10:31:40,0.0,0.0,0.0,532,0.0,,,,,,,
0.0,0.0,중소기업,8,응용 소프트웨어 개발 및 공급업,메티스정보(주),91387,12,2021-09-13 10:34:37,0.0,0.0,0.0,533,0.0,2639,5864,4859,3009,3391,4059,6965
3.7,3.3,중소기업,23,컴퓨터 프로그래밍 서비스업,(주)도울정보기술,264328,17,2021-09-13 10:34:37,3.3,2.7,3.3,533,2.0,2013,4473,3707,2295,2586,3096,5313
0.0,0.0,중소기업,15,응용 소프트웨어 개발 및 공급업,(주)에스앤위즈,121011,16,2021-09-13 10:34:37,0.0,0.0,0.0,531,0.0,2099,4663,3864,2393,2697,3227,5539
3.7,4.3,,,응용 소프트웨어 개발 및 공급업,(주)콤웨어,,,2021-09-13 10:36:06,4.0,3.3,4.0,530,3.7,,,,,,,
1.4,1.0,스타트업,7,응용 소프트웨어 개발 및 공급업,와이즈모바일(주),92535,10,2021-09-13 10:36:06,2.2,1.2,1.6,529,1.4,2018,4482,3714,2300,2592,3102,5324
5.0,5.0,중소기업,7,응용 소프트웨어 개발 및 공급업,솔루션헬퍼스(주),465080,15,2021-09-13 10:36:56,5.0,4.0,5.0,529,4.0,3025,6720,5568,3448,3886,4651,7981
2.1,1.7,,,응용 소프트웨어 개발 및 공급업,(주)토트,,,2021-09-13 10:36:57,2.3,2.7,1.9,531,1.8,,,,,,,
4.2,3.8,중소기업,8,응용 소프트웨어 개발 및 공급업,(주)큐브위즈,64892,8,2021-09-13 10:36:57,4.2,4.2,4.0,531,4.0,2022,4494,3724,2306,2598,3110,5337
2.1,2.1,중소기업,18,응용 소프트웨어 개발 및 공급업,(주)케이엠정보기술,59495,15,2021-09-13 10:36:57,2.2,2.3,2.7,531,1.9,1841,4089,3389,2099,2365,2830,4857
3.3,3.0,중소기업,24,응용 소프트웨어 개발 및 공급업,하트미디어(주),208197,10,2021-09-13 10:36:57,3.0,3.0,3.7,529,3.0,2468,5482,4543,2813,3170,3794,6511
1.6,1.6,중소기업,10,응용 소프트웨어 개발 및 공급업,이아이티서비스(주),13675,16,2021-09-13 10:36:57,1.9,3.4,1.2,529,1.5,2994,6651,5512,3413,3846,4604,7900
0.0,0.0,중소기업,5,응용 소프트웨어 개발 및 공급업,(주)티링크앤주인닷컴,95333,16,2021-09-13 10:37:50,0.0,0.0,0.0,532,0.0,2125,4721,3912,2423,2730,3268,5608
5.0,5.0,,,응용 소프트웨어 개발 및 공급업,(주)에이치오엔터테인먼트,,,2021-09-13 10:37:50,5.0,5.0,5.0,531,5.0,2705,6009,4980,3084,3475,4159,7137
2.1,2.0,,,응용 소프트웨어 개발 및 공급업,(주)호기,,,2021-09-13 10:38:13,2.1,2.1,2.5,531,2.0,2175,4830,4003,2479,2793,3343,5738
2.4,1.9,스타트업,17,응용 소프트웨어 개발 및 공급업,(주)벨소프트,55643,9,2021-09-13 10:38:43,2.5,3.5,2.6,529,2.4,2830,6287,5210,3226,3636,4351,7468
0.0,0.0,중소기업,7,컴퓨터 프로그래밍 서비스업,(주)넥스미디어,314275,7,2021-09-13 10:50:19,0.0,0.0,0.0,535,0.0,2970,6597,5467,3386,3815,4566,7836
